,x,y,hue,year,type,name,region,chapter_name
1437,-72.393875,17.797215,3,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,sanitary and phytosanitary measures
1438,-47.101017,-0.9286427,46,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,customs and trade facilitation
1439,-59.13894,-33.997562,1,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,"trade in services, establishment and electronic commerce"
1440,-13.9034395,20.329472,55,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,payments and capital movements
1441,18.426704,-7.832429,36,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,government procurement
1442,-23.894392,-16.74261,14,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,intellectual property
1443,-39.82399,40.7384,8,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,competition
1444,-11.0765505,-41.316086,10,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,transparency
1445,23.559744,68.51522,57,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,trade and sustainable development
1446,-13.25478,39.3904,55,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,dispute settlement
1447,-37.36323,-32.4761,10,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,"institutional, general and final provisions"
1448,-5.4095817,-65.550964,5,2011,Free Trade Agreement & Economic Integration Agreement,"EU - Korea, Republic of",Europe; East Asia,conclusion
1449,39.48345,-52.968952,44,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,preamble
1450,0.09017465,-37.933567,53,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,initial provisions and general definitions
1451,-57.193077,9.114687,34,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,national treatment and market access for goods
1452,-70.30558,11.987222,3,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,rules of origin
1453,-50.570404,-10.942899,46,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,origin procedures and trade facilitation
1454,-33.043404,-42.508755,10,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,sanitary and phytosanitary measures
1455,-55.89866,-34.034424,1,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,standards-related measures
1456,-8.431851,17.62251,55,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,trade remedies
1457,16.115496,-6.9627843,36,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,investment
1458,-48.983498,7.252814,34,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,cross-border trade in services
1459,-14.717441,-20.57646,14,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,financial services
1460,-39.715195,41.89854,8,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,telecommunications
1461,-10.977882,-46.06373,23,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,temporary entry for business persons
1462,23.29519,68.58082,57,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,electronic commerce
1463,-10.584585,33.642246,55,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,government procurement
1464,-37.46231,-32.31453,10,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,"competition policy, monopolies and state enterprises"
1465,1.7245226,-66.905235,5,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,intellectual property
1466,32.483185,-50.023697,44,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,environment
1467,-0.070250295,-37.16985,53,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,labour
1468,-58.097824,9.035164,3,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,transparency
1469,-66.24318,11.642121,3,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,institutional provisions and administration
1470,20.926973,-65.678345,25,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,dispute settlement
1471,-71.1242,17.623755,3,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,exceptions
1472,73.806755,-15.16157,6,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,final provisions
1473,1.7871132,5.67397,40,2015,Free Trade Agreement & Economic Integration Agreement,Canada - Rep. of Korea,North America; East Asia,conclusion
1474,-54.379417,-11.289708,46,2010,Free Trade Agreement & Economic Integration Agreement,"ASEAN - Korea, Republic of",East Asia,
1475,27.9431,-34.424774,15,2010,Free Trade Agreement & Economic Integration Agreement,"ASEAN - Korea, Republic of",East Asia,
1476,-36.246017,-35.874584,10,2010,Free Trade Agreement & Economic Integration Agreement,"ASEAN - Korea, Republic of",East Asia,
1477,13.413293,-8.464843,36,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,preamble
1478,-58.998608,-34.317715,1,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,general provisions
1479,10.990709,-47.17453,2,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,trade in goods
1480,-48.03367,10.085112,8,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,rules of origin
1481,-39.099117,30.566156,8,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,customs procedures
1482,7.578375,59.11447,57,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,sanitary and phytosanitary measures
1483,27.95373,69.32984,57,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,"technical regulations, standards, and conformity assessment procedures"
1484,-9.720095,32.962513,55,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,trade in services
1485,-11.338186,17.122673,55,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,movement of natural persons
1486,-1.4963051,-71.47232,5,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,intellectual property
1487,37.875206,-50.518353,44,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,competition
1488,-59.935314,10.793242,3,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,improvement of the business environment
1489,-8.391057,23.85853,55,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,cooperation
1490,-8.447949,24.195604,55,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,dispute settlement
1491,-9.237711,14.431612,55,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,final provisions
1492,-41.714314,42.147358,8,2009,Free Trade Agreement & Economic Integration Agreement,Japan - Viet Nam,East Asia,conclusion
1493,-8.588427,20.53839,55,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,preamble
1494,-0.21769696,56.247173,57,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,general provisions
1495,-3.1669056,28.26675,55,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,trade in goods
1496,-33.73763,-21.927359,10,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,rules of origin
1497,35.040245,-15.497002,5,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,customs procedures
1498,12.733049,-36.71101,2,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,investment
1499,-61.690125,5.270472,3,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,trade in services
1500,-32.575546,-37.32214,10,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,movement of natural persons
1501,-56.00139,-34.580227,1,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,energy and mineral resources
1502,11.089826,-46.670887,2,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,intellectual property
1503,17.329212,-10.488438,36,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,government procurement
1504,-9.819287,-43.948837,23,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,competition
1505,-9.606361,-3.0013583,14,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,improvement of business environment and promotion of business confidence
1506,-37.866104,27.162308,8,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,cooperation
1507,-40.470467,40.225353,8,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,dispute settlement
1508,-0.66806483,-65.63825,5,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,final provisions
1509,29.73927,69.28891,57,2008,Free Trade Agreement & Economic Integration Agreement,Japan - Indonesia,East Asia,conclusion
1510,-3.3616297,28.349333,55,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,preamble
1511,-33.835594,-21.85007,26,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,general provisions
1512,34.848354,-15.405758,27,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,trade in goods
1513,12.709973,-36.06234,2,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,rules of origin
1514,-67.68996,12.436433,3,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,customs procedures
1515,-67.91395,6.661777,3,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,"technical regulations, standards and conformity assessment procedures, and sanitary and phytosanitary measures"
1516,-56.162163,-34.839314,1,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,trade in services
1517,10.602499,-45.828037,2,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,movement of natural persons
1518,17.308247,-10.476651,36,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,investment
1519,-9.485,-2.9324036,14,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,intellectual property
1520,-39.949303,38.628067,8,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,government procurement
1521,-40.528572,40.598995,8,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,competition
1522,-0.79109305,-66.297806,5,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,improvement of business environment
1523,34.210136,68.87811,57,2011,Free Trade Agreement & Economic Integration Agreement,India - Japan,West Asia; East Asia,cooperation
